player,player_id,team,team_id,data_country,data_season,minutesPlayed,appearances,matchesStarted,rating,goals,assists,goalsAssistsSum,expectedGoals,expectedAssists,accurateChippedPasses,accurateCrosses,accurateCrossesPercentage,accurateFinalThirdPasses,accurateLongBalls,accurateLongBallsPercentage,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePasses,accuratePassesPercentage,aerialDuelsWon,aerialDuelsWonPercentage,aerialLost,attemptPenaltyMiss,attemptPenaltyPost,attemptPenaltyTarget,ballRecovery,bigChancesCreated,bigChancesMissed,blockedShots,cleanSheet,clearances,countRating,crossesNotClaimed,directRedCards,dispossessed,download_date,dribbledPast,duelLost,errorLeadToGoal,errorLeadToShot,fouls,freeKickGoal,goalConversionPercentage,goalKicks,goalsConceded,goalsConcededInsideTheBox,goalsConcededOutsideTheBox,goalsFromInsideTheBox,goalsFromOutsideTheBox,goalsPrevented,groundDuelsWon,groundDuelsWonPercentage,headedGoals,highClaims,hitWoodwork,inaccuratePasses,interceptions,keyPasses,leftFootGoals,offsides,outfielderBlocks,ownGoals,passToAssist,penaltiesTaken,penaltyConceded,penaltyConversion,penaltyFaced,penaltyGoals,penaltySave,penaltyWon,possessionLost,possessionWonAttThird,punches,redCards,rightFootGoals,runsOut,savedShotsFromInsideTheBox,savedShotsFromOutsideTheBox,saves,savesCaught,savesParried,scoringFrequency,setPieceConversion,shotFromSetPiece,shotsFromInsideTheBox,shotsFromOutsideTheBox,shotsOffTarget,shotsOnTarget,successfulDribbles,successfulDribblesPercentage,successfulRunsOut,tackles,tacklesWon,tacklesWonPercentage,totalAttemptAssist,totalChippedPasses,totalContest,totalCross,totalDuelsWon,totalDuelsWonPercentage,totalLongBalls,totalOppositionHalfPasses,totalOwnHalfPasses,totalPasses,totalRating,totalShots,totwAppearances,touches,wasFouled,yellowCards,yellowRedCards
Aaron Wan-Bissaka,863653,West Ham United,37,england,2526,1906,22,21,6.59,0,2,2,,0.93,19,16,41.03,155,23,33.82,309,207,516,75.99,20,47.62,22,0,0,0,66,1,0,0,3,90,22,0,0,13,20260326,7,76,0,3,21,0,0.0,0,39,36,3,0,0,,55,50.46,0,0,0,163,38,17,0,1,6,0,0,0,0,0.0,0,0,0,0,291,3,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,14,46.67,0,29,19,65.52,17,41,30,39,75,49.67,68,427,252,679,145.0,0,1,1241,12,4,0
Jean-Clair Todibo,945217,West Ham United,37,england,2526,1700,20,20,6.59,0,1,1,0.24,0.33,10,0,0.0,58,24,39.34,198,458,656,87.82,24,50.0,24,0,0,0,86,0,1,1,1,93,20,0,1,1,20260326,6,42,0,2,7,0,0.0,15,34,32,2,0,0,,43,70.49,0,0,1,91,16,5,0,1,12,0,0,0,0,0.0,0,0,0,0,111,1,0,1,0,0,0,0,0,0,0,0.0,0.0,0,2,0,1,0,3,42.86,0,38,24,63.16,5,30,7,2,67,61.47,61,255,492,747,131.8,2,0,983,3,4,0
Joshua King,1546231,Fulham,43,england,2526,1147,25,14,6.59,1,2,3,2.31,0.51,3,0,0.0,87,2,40.0,147,83,230,79.58,3,15.79,16,0,0,0,51,0,3,5,0,12,25,0,0,17,20260326,6,64,1,0,11,0,4.17,0,16,15,1,1,0,,62,56.36,0,0,0,59,2,12,0,2,4,0,0,0,0,0.0,0,0,0,0,144,4,0,0,1,0,0,0,0,0,0,1147.0,0.0,0,17,7,9,10,15,46.88,0,24,12,50.0,12,8,32,11,65,50.39,5,191,98,289,164.7,24,0,507,23,3,0
Lucas Perri,871290,Leeds United,34,england,2526,1440,16,16,6.59,0,0,0,,0.03,21,0,0.0,23,93,26.5,67,232,299,53.58,5,71.43,2,0,0,0,100,0,0,0,3,16,16,0,0,0,20260326,0,3,0,0,1,0,0.0,84,29,28,1,0,0,-2.18,2,66.67,0,9,0,259,0,0,0,0,0,0,0,0,1,0.0,4,0,0,0,274,0,6,0,0,3,29,8,38,0,8,0.0,0.0,0,0,0,0,0,0,0.0,3,0,0,0.0,0,36,0,0,7,70.0,351,293,265,558,105.4,0,0,700,3,2,0
Ezra Mayers,1652590,West Ham United,37,england,2526,134,6,0,6.58,0,0,0,0.12,0.49,2,2,66.67,24,4,40.0,44,24,68,83.95,3,75.0,1,0,0,0,6,0,0,1,0,4,6,0,0,1,20260326,0,2,0,0,0,0,0.0,0,3,3,0,0,0,,1,50.0,0,0,0,13,1,2,0,0,0,0,0,0,0,0.0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,1,0,0,0,1,100.0,0,0,0,0.0,2,4,1,3,4,66.67,10,53,28,81,39.5,1,0,101,0,0,0
Beto,987489,Everton,48,england,2526,1241,31,12,6.58,6,1,7,7.17,0.2,1,0,0.0,40,0,0.0,65,37,102,60.36,79,46.2,92,0,0,0,25,1,8,8,0,32,30,0,0,21,20260326,2,164,0,1,28,0,18.75,0,14,13,1,6,0,,36,33.33,2,0,1,67,1,8,1,7,2,0,0,0,0,0.0,0,0,0,0,180,7,0,0,3,0,0,0,0,0,0,206.83,0.0,0,31,1,11,13,11,30.56,0,14,3,21.43,8,2,36,2,115,41.22,0,115,54,169,197.4,32,2,449,11,2,0
Jack Harrison,829570,Leeds United,34,england,2526,263,11,1,6.58,0,0,0,0.28,0.24,4,2,11.76,33,3,27.27,57,36,93,79.49,1,25.0,3,0,0,0,13,1,1,1,0,2,10,0,0,0,20260326,3,11,0,0,1,0,0.0,0,5,5,0,0,0,,12,60.0,0,0,0,24,4,2,0,0,0,0,0,0,1,0.0,0,0,0,0,53,2,0,0,0,0,0,0,0,0,0,0.0,0.0,0,2,4,3,2,3,42.86,0,5,2,40.0,2,9,7,17,13,54.17,11,74,43,117,65.8,6,0,182,4,0,0
Justin Kluivert,851596,Bournemouth,60,england,2526,920,18,10,6.58,2,0,2,2.25,1.52,8,8,19.05,133,12,75.0,193,78,271,81.63,6,21.43,22,0,0,0,44,3,1,5,0,2,18,0,0,15,20260326,9,74,0,0,15,0,12.5,0,18,14,4,1,1,,30,36.59,0,0,1,61,4,21,0,2,1,0,0,0,0,0.0,0,0,0,0,148,10,0,0,2,0,0,0,0,0,0,460.0,0.0,3,5,11,7,4,11,44.0,0,10,6,60.0,21,14,25,42,36,32.73,16,239,93,332,118.4,16,0,510,9,4,0
Wilson Isidor,877980,Sunderland,41,england,2526,1073,26,11,6.58,4,0,4,3.74,0.19,4,0,0.0,29,0,0.0,41,20,61,57.01,22,26.83,60,0,0,0,19,0,2,11,1,15,24,0,0,14,20260326,5,104,0,0,13,0,10.53,0,15,12,3,4,0,,19,30.16,1,0,0,46,0,0,0,11,1,0,0,0,0,0.0,0,0,0,0,93,3,0,0,3,0,0,0,0,0,0,268.25,0.0,0,35,3,13,14,6,30.0,0,9,6,66.67,0,5,20,0,41,28.28,5,80,27,107,157.8,38,0,249,4,1,0
Romain Esse,1438837,Crystal Palace,7,england,2526,54,4,0,6.58,0,0,0,,0.04,2,0,0.0,5,1,100.0,8,5,13,65.0,1,25.0,3,0,0,0,2,0,0,0,0,0,4,0,0,2,20260326,1,9,0,0,2,0,0.0,0,0,0,0,0,0,,5,45.45,0,0,0,7,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,16,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,50.0,0,2,1,50.0,0,2,2,2,6,40.0,1,13,7,20,26.3,0,0,37,2,0,0
Jackson Tchatchoua,1096210,Wolverhampton,3,england,2526,1707,28,17,6.57,0,1,1,0.33,1.58,16,20,23.81,89,14,41.18,204,165,369,75.77,23,43.4,30,0,0,0,59,3,0,0,3,54,27,0,0,7,20260326,12,65,0,2,8,0,0.0,0,31,24,7,0,0,,40,53.33,0,0,0,118,14,19,0,2,8,0,0,0,0,0.0,0,0,0,0,241,4,0,0,0,0,0,0,0,0,0,0.0,0.0,0,2,0,1,1,5,35.71,0,27,14,51.85,19,33,14,84,63,49.22,34,289,198,487,177.5,2,0,861,8,3,0
William Osula,1122603,Newcastle United,39,england,2526,333,17,1,6.57,2,0,2,0.69,0.05,0,0,0.0,7,0,0.0,15,15,30,81.08,6,30.0,14,0,0,0,14,0,0,3,1,0,15,0,0,3,20260326,1,33,0,0,13,0,25.0,0,7,7,0,2,0,,9,32.14,0,0,0,7,1,1,2,0,1,0,0,0,0,0.0,0,0,0,0,27,2,0,0,0,0,0,0,0,0,0,166.5,0.0,0,7,1,1,4,4,50.0,0,2,1,50.0,1,1,8,1,15,31.25,1,20,17,37,98.6,8,0,92,3,0,0
Viktor Gyökeres,804508,Arsenal,42,england,2526,1907,29,23,6.57,11,0,11,9.35,1.77,4,2,28.57,96,1,33.33,133,27,160,59.7,25,31.65,54,0,0,0,47,3,8,11,3,17,29,0,0,21,20260326,7,133,0,1,28,0,25.58,0,11,8,3,10,1,,34,30.09,1,0,1,108,1,16,1,2,2,0,0,2,0,100.0,0,2,0,0,234,17,0,0,9,0,0,0,0,0,0,173.36,0.0,0,39,4,15,17,6,18.75,0,6,5,83.33,16,11,32,7,59,30.73,3,225,43,268,190.6,43,3,540,23,4,0
Rodrigo Muniz,1015256,Fulham,43,england,2526,580,14,5,6.57,1,1,2,1.94,0.06,2,0,0.0,17,2,28.57,27,4,31,44.29,42,46.67,48,0,0,0,10,1,4,5,0,18,14,0,0,6,20260326,0,69,0,0,11,0,4.76,0,9,9,0,1,0,,18,46.15,0,0,0,39,2,6,1,3,2,1,0,0,0,0.0,0,0,0,0,79,3,0,0,0,0,0,0,0,0,0,580.0,0.0,0,19,2,12,4,4,40.0,0,4,1,25.0,6,10,10,1,60,46.51,7,62,8,70,92.0,21,0,200,10,1,0
Reiss Nelson,826139,Brentford,50,england,2526,78,7,0,6.57,0,0,0,0.68,0.08,1,0,0.0,12,0,0.0,20,8,28,93.33,0,0.0,0,0,0,0,13,0,2,0,0,2,7,0,0,2,20260326,2,7,0,0,0,0,0.0,0,1,1,0,0,0,,6,46.15,0,0,1,2,0,0,0,0,1,0,0,0,0,0.0,0,0,0,0,10,2,0,0,0,0,0,0,0,0,0,0.0,0.0,0,2,2,3,1,2,40.0,0,2,1,50.0,0,1,5,1,6,46.15,0,22,8,30,46.0,4,0,54,2,0,0
Joe Worrall,838399,Burnley,6,england,2526,517,11,5,6.57,0,0,0,0.08,0.02,1,0,0.0,6,5,26.32,19,106,125,80.65,21,50.0,21,0,0,0,10,0,0,0,0,60,10,0,0,0,20260326,2,27,0,0,4,0,0.0,0,11,10,1,0,0,,4,40.0,0,0,0,30,5,0,0,0,7,0,0,0,0,0.0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,1,0,1,0,0,0.0,0,4,3,75.0,0,6,0,0,25,48.08,19,43,112,155,65.7,1,0,253,1,0,0
Josh Acheampong,1403050,Chelsea,38,england,2526,587,12,7,6.57,1,0,1,0.6,0.13,1,1,100.0,33,4,26.67,128,279,407,92.5,10,58.82,7,0,0,0,23,0,0,1,1,19,12,0,0,5,20260326,3,20,2,3,2,0,33.33,4,12,12,0,1,0,,24,64.86,1,0,0,33,10,2,0,1,2,0,0,0,0,0.0,0,0,0,0,51,2,0,0,0,0,0,0,0,0,0,587.0,0.0,0,3,0,0,2,10,76.92,0,9,6,66.67,2,11,13,1,34,62.96,15,144,296,440,78.8,3,1,539,5,1,0
John Stones,152077,Manchester City,17,england,2526,363,7,4,6.57,0,0,0,,0.06,4,0,0.0,22,5,50.0,91,149,240,92.66,9,90.0,1,0,0,0,17,0,0,0,0,14,6,0,0,1,20260326,2,4,0,0,0,0,0.0,1,8,7,1,0,0,,2,40.0,0,0,0,19,2,1,0,0,4,0,0,0,0,0.0,0,0,0,0,27,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,2,100.0,0,0,0,0.0,1,6,2,4,11,73.33,10,103,156,259,39.4,0,0,296,0,0,0
Jack Fletcher,1402726,Manchester United,35,england,2526,107,3,0,6.57,0,0,0,0.03,0.03,0,0,0.0,4,2,66.67,23,14,37,82.22,1,20.0,4,0,0,0,4,0,0,0,0,0,3,0,0,4,20260326,0,11,0,0,2,0,0.0,0,0,0,0,0,0,,6,46.15,0,0,0,8,1,2,0,0,1,0,0,0,0,0.0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,1,1,0,0,0.0,0,5,2,40.0,2,1,1,0,7,38.89,3,27,18,45,19.7,1,0,63,1,0,0
Gabriel Gudmundsson,834308,Leeds United,34,england,2526,2373,29,28,6.57,0,0,0,1.1,2.02,22,21,26.92,149,25,26.04,302,349,651,76.23,15,35.71,27,0,0,0,102,3,0,5,3,74,29,0,0,24,20260326,25,140,1,0,30,0,0.0,0,42,37,5,0,0,,147,56.54,0,0,0,203,21,19,0,3,6,1,0,0,0,0.0,0,0,0,0,416,8,0,1,0,0,0,0,0,0,0,0.0,0.0,0,11,7,10,3,35,50.72,0,61,41,67.21,19,51,69,78,162,53.64,96,438,416,854,190.4,18,0,1540,51,4,1
Jack Hinshelwood,1142315,Brighton & Hove Albion,30,england,2526,1179,20,13,6.56,1,3,4,2.19,1.57,17,0,0.0,99,9,37.5,200,198,398,82.4,9,36.0,16,0,0,0,47,2,3,7,1,20,19,0,0,7,20260326,9,62,0,2,27,0,4.35,0,17,14,3,0,1,,24,34.29,0,0,0,85,4,11,0,2,5,1,0,0,0,0.0,0,0,0,0,126,5,0,0,1,0,0,0,0,0,0,1179.0,0.0,0,17,6,9,7,2,28.57,0,14,11,78.57,11,32,7,4,33,34.74,24,261,222,483,124.7,23,0,635,8,0,0
Tammy Abraham,610766,Aston Villa,40,england,2526,206,8,1,6.56,1,0,1,1.26,0.36,1,0,0.0,9,0,0.0,14,6,20,60.61,4,50.0,4,0,0,0,4,1,2,3,0,2,8,0,0,1,20260326,1,7,0,0,1,0,14.29,0,4,4,0,1,0,,3,50.0,0,0,1,13,0,4,0,0,0,0,0,0,0,0.0,0,0,0,0,17,1,0,0,1,0,0,0,0,0,0,206.0,0.0,0,6,1,2,2,0,0.0,0,3,1,33.33,4,4,0,0,7,50.0,1,23,10,33,52.5,7,0,54,0,0,0
Tolu Arokodare,987734,Wolverhampton,3,england,2526,1260,27,12,6.56,3,1,4,4.62,0.42,3,0,0.0,50,1,16.67,102,49,151,62.4,81,48.8,85,0,0,1,24,1,8,7,1,35,26,0,0,21,20260326,1,134,0,0,16,0,7.69,0,25,21,4,3,0,,37,43.02,2,0,1,91,5,11,0,6,1,0,0,1,0,0.0,0,0,0,0,199,6,0,0,1,0,0,0,0,0,0,420.0,0.0,1,33,6,19,13,18,58.06,0,6,4,66.67,11,5,31,0,118,46.83,6,169,73,242,170.6,39,0,529,13,1,0
Tyler Dibling,1174472,Everton,48,england,2526,371,14,4,6.56,0,0,0,0.2,0.16,2,1,14.29,29,3,75.0,50,38,88,86.27,2,28.57,5,0,0,0,22,0,0,3,1,4,13,0,0,10,20260326,6,46,0,0,11,0,0.0,0,2,2,0,0,0,,31,43.06,0,0,0,14,6,4,0,0,1,0,0,0,0,0.0,0,0,0,0,59,2,0,0,0,0,0,0,0,0,0,0.0,0.0,0,3,1,1,0,13,48.15,0,7,3,42.86,4,2,27,7,33,41.77,4,61,41,102,85.3,4,0,207,11,2,0
Alexander Isak,823941,Liverpool,44,england,2526,519,10,6,6.56,2,1,3,2.05,0.09,2,0,0.0,25,1,33.33,36,8,44,66.67,5,27.78,13,0,0,0,11,1,5,2,0,6,10,0,0,4,20260326,1,27,0,0,5,0,13.33,0,7,5,2,2,0,,7,33.33,0,0,0,22,0,2,1,0,0,0,0,0,0,0.0,0,0,0,0,49,3,0,0,1,0,0,0,0,0,0,259.5,0.0,0,13,2,9,4,1,16.67,0,6,5,83.33,2,5,6,2,12,30.77,3,54,12,66,65.6,15,0,134,0,0,0
Lucas Pires,1136896,Burnley,6,england,2526,1103,15,12,6.56,0,0,0,0.32,1.22,10,6,12.77,107,11,30.56,204,160,364,82.92,3,25.0,9,0,0,0,69,1,0,4,1,30,15,0,1,8,20260326,18,53,0,0,11,0,0.0,0,24,20,4,0,0,,38,46.34,0,0,1,75,15,16,0,5,5,0,0,0,0,0.0,0,0,0,0,172,5,0,1,0,0,0,0,0,0,0,0.0,0.0,0,6,5,6,1,11,61.11,0,24,19,79.17,16,27,18,47,41,43.62,36,256,183,439,98.4,11,0,742,3,0,0
Aaron Hickey,966869,Brentford,50,england,2526,617,18,7,6.56,0,0,0,0.41,0.13,7,0,0.0,34,8,40.0,95,127,222,83.46,9,50.0,9,0,0,0,33,0,1,1,0,20,17,0,0,5,20260326,6,32,0,0,6,0,0.0,0,8,6,2,0,0,,20,46.51,0,0,0,44,7,0,0,0,4,0,0,0,0,0.0,0,0,0,0,78,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,3,2,3,1,0,0.0,0,12,6,50.0,0,15,7,4,29,47.54,20,121,145,266,111.5,5,0,414,8,1,0
Max Kilman,894474,West Ham United,37,england,2526,1565,21,17,6.56,0,0,0,0.57,0.31,13,1,33.33,43,27,35.53,186,418,604,87.92,47,57.32,35,0,0,0,43,0,2,2,1,111,19,0,0,5,20260326,7,63,0,0,16,0,0.0,16,37,35,2,0,0,,22,44.0,0,0,0,83,9,4,0,0,24,0,0,0,2,0.0,0,0,0,0,98,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,6,1,4,1,4,80.0,0,16,8,50.0,4,44,5,3,69,52.27,76,249,438,687,124.6,7,0,916,2,4,0
Dan Burn,99090,Newcastle United,39,england,2526,1824,23,21,6.56,0,2,2,0.37,0.36,21,1,9.09,89,27,28.72,234,470,704,79.37,82,58.57,58,0,0,0,61,0,0,2,5,134,23,0,0,6,20260326,17,113,0,2,33,0,0.0,3,28,25,3,0,0,,41,42.71,0,0,0,183,17,6,0,2,10,0,0,0,1,0.0,0,0,0,1,243,2,0,1,0,0,0,0,0,0,0,0.0,0.0,0,5,0,2,1,2,100.0,0,31,21,67.74,6,51,2,11,123,52.12,94,361,526,887,150.8,5,0,1256,9,7,1
Loum Tchaouna,1004505,Burnley,6,england,2526,891,23,9,6.55,1,0,1,0.94,0.69,11,4,22.22,67,10,76.92,122,57,179,74.58,13,40.63,19,0,0,0,23,0,1,4,0,8,23,0,0,11,20260326,14,60,0,2,4,0,6.25,0,15,13,2,0,1,,29,41.43,0,0,3,61,2,5,1,1,1,0,0,0,0,0.0,0,0,0,0,126,3,0,0,0,0,0,0,0,0,0,891.0,0.0,2,7,9,5,7,4,25.0,0,14,7,50.0,5,20,16,18,42,41.18,13,165,75,240,150.7,16,0,403,12,1,0
Chris Wood,50480,Nottingham Forest,14,england,2526,544,8,7,6.55,2,0,2,2.77,0.12,2,0,0.0,18,0,0.0,34,19,53,67.09,11,36.67,19,0,0,0,7,0,3,0,0,5,8,0,0,2,20260326,4,30,0,1,5,0,12.5,0,8,6,2,2,0,,6,35.29,0,0,1,26,0,3,1,3,1,0,0,0,0,0.0,0,0,0,0,40,3,0,0,1,0,0,0,0,0,0,272.0,0.0,0,16,0,10,6,1,100.0,0,1,1,100.0,3,6,1,1,17,36.17,1,55,24,79,52.4,16,1,125,4,0,0
Destiny Udogie,983572,Tottenham Hotspur,33,england,2526,842,14,8,6.55,0,1,1,0.17,0.66,9,4,26.67,114,4,26.67,205,151,356,85.37,6,42.86,8,0,0,0,49,2,0,1,0,14,14,0,0,9,20260326,9,49,0,1,12,0,0.0,0,19,16,3,0,0,,37,47.44,0,0,0,61,3,9,0,3,4,0,0,0,0,0.0,0,0,0,0,117,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,3,0,1,1,5,31.25,0,20,11,55.0,9,14,16,15,43,46.74,15,245,172,417,91.7,3,0,626,13,3,0
Oliver Scarles,1150952,West Ham United,37,england,2526,657,12,9,6.55,0,0,0,0.18,0.31,5,3,8.82,50,18,42.86,105,113,218,80.74,7,50.0,7,0,0,0,35,3,0,0,0,29,12,0,0,0,20260326,9,28,1,0,6,0,0.0,0,16,15,1,0,0,,38,64.41,0,0,0,52,13,4,0,1,1,0,0,0,0,0.0,0,0,0,1,115,2,0,0,0,0,0,0,0,0,0,0.0,0.0,0,3,0,3,0,2,22.22,0,29,21,72.41,4,17,9,34,45,61.64,42,142,128,270,78.6,3,0,493,7,1,0
Myles Lewis-Skelly,1423711,Arsenal,42,england,2526,336,14,1,6.55,0,0,0,0.05,0.06,2,0,0.0,32,4,50.0,63,85,148,88.62,1,12.5,7,0,0,0,14,0,0,0,0,8,12,0,0,4,20260326,2,20,0,1,6,0,0.0,0,5,5,0,0,0,,15,53.57,0,0,0,19,2,3,0,0,0,0,0,0,0,0.0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,1,0,1,0,5,83.33,0,4,3,75.0,3,3,6,0,16,44.44,8,75,92,167,78.6,1,0,233,6,3,0
Evann Guessand,930245,Crystal Palace,7,england,2526,896,19,9,6.55,1,2,3,1.56,0.92,1,0,0.0,59,1,50.0,99,46,145,81.92,10,43.48,13,0,0,0,42,2,3,1,1,9,19,0,0,28,20260326,5,86,1,0,15,0,9.09,0,15,14,1,1,0,,57,43.85,0,0,1,32,5,5,0,0,3,0,0,0,0,0.0,0,0,0,0,124,3,0,0,1,0,0,0,0,0,0,896.0,0.0,0,11,0,4,6,13,34.21,0,24,13,54.17,5,3,38,11,67,43.79,2,124,53,177,124.4,11,0,397,20,0,0
Jayden Bogle,929132,Leeds United,34,england,2526,2417,29,27,6.54,1,1,2,2.08,1.69,22,13,23.64,139,26,34.21,288,294,582,76.58,22,46.81,25,0,0,0,119,4,3,7,3,64,29,0,0,28,20260326,21,138,1,1,32,0,5.88,0,41,36,5,1,0,,93,45.15,0,0,0,178,29,14,1,9,4,0,0,0,0,0.0,0,0,0,1,350,14,0,0,0,0,0,0,0,0,0,2417.0,0.0,0,10,7,6,4,16,32.65,0,54,34,62.96,14,55,49,55,115,45.45,76,421,339,760,189.8,17,0,1335,23,6,0
Carlos Baleba,1199043,Brighton & Hove Albion,30,england,2526,1303,25,19,6.54,0,0,0,0.53,0.31,18,0,0.0,77,23,54.76,193,280,473,85.69,17,51.52,16,0,0,0,74,0,1,6,1,23,24,0,0,13,20260326,13,76,0,4,26,0,0.0,0,17,15,2,0,0,,53,46.9,0,0,0,79,24,4,0,0,3,0,0,0,1,0.0,0,0,0,0,127,8,0,0,0,0,0,0,0,0,0,0.0,0.0,0,2,13,8,1,9,52.94,0,28,14,50.0,4,39,17,0,70,47.95,42,253,299,552,157.0,15,0,773,16,5,0
Marco Bizot,100390,Aston Villa,40,england,2526,405,5,4,6.54,0,0,0,,0.0,11,0,0.0,2,23,38.98,13,113,126,77.78,1,100.0,0,0,0,0,41,0,0,0,1,6,5,0,0,0,20260326,0,1,1,0,1,0,0.0,24,8,8,0,0,0,-0.46,1,50.0,0,6,0,36,0,0,0,0,0,0,0,0,1,0.0,1,0,0,0,37,0,3,0,0,9,8,5,13,0,4,0.0,0.0,0,0,0,0,0,0,0.0,9,0,0,0.0,0,16,0,0,2,66.67,59,41,121,162,32.7,0,1,212,1,2,0
Valentín Castellanos,877013,West Ham United,37,england,2526,866,11,11,6.54,2,0,2,2.67,0.53,2,1,20.0,46,0,0.0,72,35,107,66.05,13,36.11,23,0,0,0,18,1,4,5,1,13,11,0,0,9,20260326,3,62,0,0,19,0,9.09,0,13,12,1,2,0,,17,30.36,2,0,0,55,1,9,0,7,2,0,0,0,0,0.0,0,0,0,0,98,4,0,0,0,0,0,0,0,0,0,433.0,0.0,0,20,2,9,8,2,20.0,0,5,4,80.0,9,6,10,5,30,32.61,4,116,46,162,71.9,22,0,280,10,2,0
Ryan Sessegnon,836698,Fulham,43,england,2526,1639,24,18,6.53,2,1,3,1.17,1.76,10,6,13.04,126,20,37.74,242,237,479,76.4,19,44.19,24,0,0,0,66,3,1,5,3,62,23,0,0,17,20260326,12,96,0,1,31,0,15.38,0,29,25,4,2,0,,53,42.4,0,0,0,148,21,12,2,3,7,0,0,0,2,0.0,0,0,0,0,304,3,0,0,0,0,0,0,0,0,0,819.5,0.0,0,11,2,5,3,7,31.82,0,43,25,58.14,12,35,22,46,72,42.86,53,322,305,627,150.3,13,0,1136,3,0,0
Joshua Zirkzee,917007,Manchester United,35,england,2526,550,18,4,6.53,2,1,3,2.39,0.33,4,2,40.0,40,2,40.0,91,65,156,75.36,17,40.48,25,0,0,0,16,2,4,5,0,8,18,0,0,10,20260326,1,47,0,0,8,0,9.52,0,8,7,1,1,1,,17,43.59,0,0,0,51,1,10,2,1,2,0,0,0,0,0.0,0,0,0,0,99,2,0,0,0,0,0,0,0,0,0,275.0,0.0,0,18,3,9,7,5,62.5,0,8,5,62.5,10,6,8,5,34,41.98,5,128,79,207,117.6,21,0,331,4,1,0
Issa Diop,825719,Fulham,43,england,2526,606,10,6,6.53,0,0,0,0.02,0.04,6,0,0.0,21,12,33.33,82,211,293,87.2,14,70.0,6,0,0,0,14,0,0,0,0,33,9,0,0,0,20260326,3,15,0,1,7,0,0.0,0,11,10,1,0,0,,10,52.63,0,0,0,43,4,0,0,0,5,0,0,0,0,0.0,0,0,0,0,54,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,1,0,1,0,1,100.0,0,6,4,66.67,0,20,1,1,24,61.54,36,110,226,336,58.8,1,0,415,3,2,0
Joe Willock,888550,Newcastle United,39,england,2526,730,20,7,6.53,0,1,1,0.81,0.66,5,2,18.18,88,7,41.18,134,70,204,81.6,8,47.06,9,0,0,0,46,2,1,2,0,5,19,0,0,11,20260326,13,57,0,0,15,0,0.0,0,13,13,0,0,0,,32,40.0,0,0,1,46,6,10,0,1,1,0,0,0,0,0.0,0,0,0,0,100,7,0,0,0,0,0,0,0,0,0,0.0,0.0,0,6,4,5,3,6,40.0,0,18,14,77.78,10,14,15,11,40,41.24,17,174,76,250,124.1,10,0,400,8,3,0
Jorrel Hato,1153079,Chelsea,38,england,2526,657,16,6,6.53,0,0,0,0.31,0.51,0,4,57.14,64,4,23.53,153,225,378,90.65,12,54.55,10,0,0,0,27,1,0,0,0,24,16,0,0,3,20260326,8,36,0,2,10,0,0.0,5,16,15,1,0,0,,25,49.02,0,0,0,39,11,7,0,0,3,0,0,0,0,0.0,0,0,0,0,62,2,0,0,0,0,0,0,0,0,0,0.0,0.0,0,3,1,4,0,4,44.44,0,20,11,55.0,7,8,9,7,37,50.68,17,173,244,417,104.5,4,0,561,1,4,0
Gabriel Jesus,794839,Arsenal,42,england,2526,306,11,2,6.53,2,0,2,1.76,0.2,4,0,0.0,28,0,0.0,48,14,62,74.7,6,28.57,15,0,0,0,18,0,3,3,0,3,11,0,0,8,20260326,1,37,0,0,6,0,14.29,0,6,4,2,1,1,,11,33.33,0,0,0,21,2,1,0,5,0,0,0,0,0,0.0,0,0,0,0,55,3,0,0,2,0,0,0,0,0,0,153.0,0.0,0,12,2,2,9,6,46.15,0,4,0,0.0,1,7,13,0,17,31.48,1,63,20,83,71.8,14,0,169,1,2,0
Axel Tuanzebe,817979,Burnley,6,england,2526,932,11,11,6.53,1,0,1,0.61,0.13,10,0,0.0,27,17,32.08,110,264,374,84.04,19,48.72,20,0,0,0,29,0,0,0,1,67,11,0,0,0,20260326,5,35,0,2,10,0,50.0,1,22,22,0,1,0,,14,48.28,0,0,0,71,8,0,0,1,9,1,0,0,1,0.0,0,0,0,0,74,0,0,0,1,0,0,0,0,0,0,932.0,0.0,0,2,0,1,1,0,0.0,0,12,6,50.0,0,30,0,1,33,48.53,53,153,292,445,71.8,2,0,569,2,1,0
